date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
1997-05-01 00:00:00,10.2,9.0,13.0,,,30.0,24.3,,,
1997-05-02 00:00:00,,,,,,,,,,
1997-05-03 00:00:00,,,,,,,,,,
1997-05-04 00:00:00,,,,,,,,,,
1997-05-05 00:00:00,17.1,12.7,23.0,,,,11.5,,,
1997-05-06 00:00:00,,,,,,,,,,
1997-05-07 00:00:00,,,,,,,,,,
1997-05-08 00:00:00,,,,,,,,,,
1997-05-09 00:00:00,,,,,,,,,,
1997-05-10 00:00:00,,,,,,,,,,
1997-05-11 00:00:00,,,,,,,,,,
1997-05-12 00:00:00,,,,,,,,,,
1997-05-13 00:00:00,18.5,14.9,24.0,,,31.0,26.7,,,
1997-05-14 00:00:00,,,,,,,,,,
1997-05-15 00:00:00,,,,,,,,,,
1997-05-16 00:00:00,,,,,,,,,,
1997-05-17 00:00:00,,,,,,,,,,
1997-05-18 00:00:00,,,,,,,,,,
1997-05-19 00:00:00,17.1,13.0,21.0,,,,10.7,,,
1997-05-20 00:00:00,,,,,,,,,,
1997-05-21 00:00:00,19.7,14.4,25.0,,,,5.3,,,
1997-05-22 00:00:00,,,,,,,,,,
1997-05-23 00:00:00,,,,,,,,,,
1997-05-24 00:00:00,,,,,,,,,,
1997-05-25 00:00:00,18.3,14.0,22.0,,,25.0,14.7,,,
1997-05-26 00:00:00,16.4,15.0,18.0,,,39.0,20.2,,,
1997-05-27 00:00:00,,,,,,,,,,
1997-05-28 00:00:00,,,,,,,,,,
1997-05-29 00:00:00,,,,,,,,,,
1997-05-30 00:00:00,14.1,12.0,17.0,,,,11.6,,,
1997-05-31 00:00:00,,,,,,,,,,
1997-06-01 00:00:00,14.4,9.4,18.0,,,239.0,10.3,,,
1997-06-02 00:00:00,,,,,,,,,,
1997-06-03 00:00:00,,,,,,,,,,
1997-06-04 00:00:00,,,,,,,,,,
1997-06-05 00:00:00,,,,,,,,,,
1997-06-06 00:00:00,,,,,,,,,,
1997-06-07 00:00:00,18.5,16.4,22.2,,,20.0,19.3,,,
1997-06-08 00:00:00,,,,,,,,,,
1997-06-09 00:00:00,,,,,,,,,,
1997-06-10 00:00:00,19.3,17.0,23.1,,,6.0,17.7,,,
1997-06-11 00:00:00,19.7,17.9,21.4,,,4.0,20.8,,,
1997-06-12 00:00:00,,,,,,,,,,
1997-06-13 00:00:00,,,,,,,,,,
1997-06-14 00:00:00,23.1,18.1,28.0,,,,5.4,,,
1997-06-15 00:00:00,24.0,19.5,29.0,,,,6.6,,,
1997-06-16 00:00:00,,,,,,,,,,
1997-06-17 00:00:00,,,,,,,,,,
1997-06-18 00:00:00,,,,,,,,,,
1997-06-19 00:00:00,,,,,,,,,,
1997-06-20 00:00:00,,,,,,,,,,
1997-06-21 00:00:00,26.0,21.6,30.0,,,16.0,20.1,,,
1997-06-22 00:00:00,25.7,20.6,30.0,,,,10.1,,,
1997-06-23 00:00:00,24.7,19.4,28.8,,,77.0,9.3,,,
1997-06-24 00:00:00,,,,,,,,,,
1997-06-25 00:00:00,,,,,,,,,,
1997-06-26 00:00:00,,,,,,,,,,
1997-06-27 00:00:00,,,,,,,,,,
1997-06-28 00:00:00,,,,,,,,,,
1997-06-29 00:00:00,24.4,19.0,30.0,,,33.0,15.1,,,
1997-06-30 00:00:00,24.7,21.0,29.0,,,,13.5,,,
1997-07-01 00:00:00,,,,,,,,,,
1997-07-02 00:00:00,,,,,,,,,,
1997-07-03 00:00:00,26.4,22.0,31.0,,,37.0,24.1,,,
1997-07-04 00:00:00,25.8,21.6,30.0,,,,9.7,,,
1997-07-05 00:00:00,26.7,23.0,32.0,,,,6.2,,,
1997-07-06 00:00:00,28.4,24.0,34.0,,,,7.3,,,
1997-07-07 00:00:00,27.0,24.0,29.4,,,,23.1,,,
1997-07-08 00:00:00,,,,,,,,,,
1997-07-09 00:00:00,,,,,,,,,,
1997-07-10 00:00:00,,,,,,,,,,
1997-07-11 00:00:00,,,,,,,,,,
1997-07-12 00:00:00,,,,,,,,,,
1997-07-13 00:00:00,,,,,,,,,,
1997-07-14 00:00:00,,,,,,,,,,
1997-07-15 00:00:00,,,,,,,,,,
1997-07-16 00:00:00,,,,,,,,,,
1997-07-17 00:00:00,,,,,,,,,,
1997-07-18 00:00:00,,,,,,,,,,
1997-07-19 00:00:00,,,,,,,,,,
1997-07-20 00:00:00,,,,,,,,,,
1997-07-21 00:00:00,25.5,21.0,29.4,,,39.0,17.0,,,
1997-07-22 00:00:00,,,,,,,,,,
1997-07-23 00:00:00,,,,,,,,,,
1997-07-24 00:00:00,,,,,,,,,,
1997-07-25 00:00:00,,,,,,,,,,
1997-07-26 00:00:00,,,,,,,,,,
1997-07-27 00:00:00,22.2,18.6,26.0,,,298.0,12.7,,,
1997-07-28 00:00:00,,,,,,,,,,
1997-07-29 00:00:00,,,,,,,,,,
1997-07-30 00:00:00,,,,,,,,,,
1997-07-31 00:00:00,,,,,,,,,,
1997-08-01 00:00:00,,,,,,,,,,
1997-08-02 00:00:00,25.7,22.0,30.2,,,80.0,12.9,,,
1997-08-03 00:00:00,,,,,,,,,,
1997-08-04 00:00:00,,,,,,,,,,
1997-08-05 00:00:00,,,,,,,,,,
1997-08-06 00:00:00,,,,,,,,,,
1997-08-07 00:00:00,24.5,21.0,28.6,,,53.0,13.6,,,
1997-08-08 00:00:00,,,,,,,,,,
1997-08-09 00:00:00,,,,,,,,,,
1997-08-10 00:00:00,,,,,,,,,,
1997-08-11 00:00:00,,,,,,,,,,
1997-08-12 00:00:00,,,,,,,,,,
1997-08-13 00:00:00,,,,,,,,,,
1997-08-14 00:00:00,,,,,,,,,,
1997-08-15 00:00:00,22.6,18.0,27.1,,,36.0,11.7,,,
1997-08-16 00:00:00,,,,,,,,,,
1997-08-17 00:00:00,,,,,,,,,,
1997-08-18 00:00:00,,,,,,,,,,
1997-08-19 00:00:00,,,,,,,,,,
1997-08-20 00:00:00,,,,,,,,,,
1997-08-21 00:00:00,,,,,,,,,,
1997-08-22 00:00:00,,,,,,,,,,
1997-08-23 00:00:00,,,,,,,,,,
1997-08-24 00:00:00,,,,,,,,,,
1997-08-25 00:00:00,,,,,,,,,,
1997-08-26 00:00:00,21.3,18.0,23.2,,,,12.1,,,
1997-08-27 00:00:00,,,,,,,,,,
1997-08-28 00:00:00,23.8,21.0,28.0,,,205.0,8.0,,,
1997-08-29 00:00:00,,,,,,,,,,
1997-08-30 00:00:00,,,,,,,,,,
1997-08-31 00:00:00,,,,,,,,,,
1997-09-01 00:00:00,,,,,,,,,,
1997-09-02 00:00:00,,,,,,,,,,
1997-09-03 00:00:00,19.7,17.0,22.0,,,33.0,24.1,,,
1997-09-04 00:00:00,,,,,,,,,,
1997-09-05 00:00:00,,,,,,,,,,
1997-09-06 00:00:00,,,,,,,,,,
1997-09-07 00:00:00,,,,,,,,,,
1997-09-08 00:00:00,19.6,15.0,25.0,,,,11.4,,,
1997-09-09 00:00:00,,,,,,,,,,
1997-09-10 00:00:00,,,,,,,,,,
1997-09-11 00:00:00,,,,,,,,,,
1997-09-12 00:00:00,,,,,,,,,,
1997-09-13 00:00:00,,,,,,,,,,
1997-09-14 00:00:00,,,,,,,,,,
1997-09-15 00:00:00,,,,,,,,,,
1997-09-16 00:00:00,,,,,,,,,,
1997-09-17 00:00:00,,,,,,,,,,
1997-09-18 00:00:00,,,,,,,,,,
1997-09-19 00:00:00,,,,,,,,,,
1997-09-20 00:00:00,,,,,,,,,,
1997-09-21 00:00:00,,,,,,,,,,
1997-09-22 00:00:00,,,,,,,,,,
1997-09-23 00:00:00,,,,,,,,,,
1997-09-24 00:00:00,,,,,,,,,,
1997-09-25 00:00:00,,,,,,,,,,
1997-09-26 00:00:00,15.3,12.0,18.0,,,49.0,14.9,,,
1997-09-27 00:00:00,15.5,11.0,20.0,,,,10.1,,,
1997-09-28 00:00:00,15.9,12.0,20.0,,,,10.3,,,
1997-09-29 00:00:00,16.7,12.0,21.0,,,59.0,11.3,,,
1997-09-30 00:00:00,,,,,,,,,,
1997-10-01 00:00:00,,,,,,,,,,
1997-10-02 00:00:00,,,,,,,,,,
1997-10-03 00:00:00,,,,,,,,,,
1997-10-04 00:00:00,,,,,,,,,,
1997-10-05 00:00:00,14.7,10.8,18.6,,,,9.6,,,
1997-10-06 00:00:00,,,,,,,,,,
1997-10-07 00:00:00,,,,,,,,,,
1997-10-08 00:00:00,,,,,,,,,,
1997-10-09 00:00:00,,,,,,,,,,
1997-10-10 00:00:00,18.5,14.0,23.0,,,,6.1,,,
1997-10-11 00:00:00,19.8,16.0,25.0,,,,10.1,,,
1997-10-12 00:00:00,,,,,,,,,,
1997-10-13 00:00:00,,,,,,,,,,
1997-10-14 00:00:00,17.5,14.0,20.0,,,57.0,15.4,,,
1997-10-15 00:00:00,,,,,,,,,,
1997-10-16 00:00:00,,,,,,,,,,
1997-10-17 00:00:00,,,,,,,,,,
1997-10-18 00:00:00,,,,,,,,,,
1997-10-19 00:00:00,,,,,,,,,,
1997-10-20 00:00:00,,,,,,,,,,
1997-10-21 00:00:00,,,,,,,,,,
1997-10-22 00:00:00,,,,,,,,,,
1997-10-23 00:00:00,14.4,12.0,18.0,,,,6.2,,,
1997-10-24 00:00:00,,,,,,,,,,
1997-10-25 00:00:00,,,,,,,,,,
1997-10-26 00:00:00,,,,,,,,,,
1997-10-27 00:00:00,9.9,7.0,14.0,,,18.0,15.0,,,
1997-10-28 00:00:00,,,,,,,,,,
1997-10-29 00:00:00,,,,,,,,,,
1997-10-30 00:00:00,,,,,,,,,,
1997-10-31 00:00:00,,,,,,,,,,
1997-11-01 00:00:00,,,,,,,,,,
1997-11-02 00:00:00,12.0,11.0,14.0,,,38.0,21.5,,,
1997-11-03 00:00:00,,,,,,,,,,
1997-11-04 00:00:00,,,,,,,,,,
1997-11-05 00:00:00,,,,,,,,,,
1997-11-06 00:00:00,,,,,,,,,,
1997-11-07 00:00:00,11.8,8.0,16.0,,,,5.3,,,
1997-11-08 00:00:00,15.1,10.0,20.0,,,,4.6,,,
1997-11-09 00:00:00,,,,,,,,,,
1997-11-10 00:00:00,14.2,11.0,17.8,,,,3.6,,,
1997-11-11 00:00:00,,,,,,,,,,
1997-11-12 00:00:00,,,,,,,,,,
1997-11-13 00:00:00,,,,,,,,,,
1997-11-14 00:00:00,,,,,,,,,,
1997-11-15 00:00:00,14.1,12.4,17.0,,,,11.6,,,
1997-11-16 00:00:00,,,,,,,,,,
1997-11-17 00:00:00,9.4,7.0,11.0,,,301.0,13.0,,,
1997-11-18 00:00:00,,,,,,,,,,
1997-11-19 00:00:00,,,,,,,,,,
1997-11-20 00:00:00,,,,,,,,,,
1997-11-21 00:00:00,,,,,,,,,,
1997-11-22 00:00:00,,,,,,,,,,
1997-11-23 00:00:00,,,,,,,,,,
1997-11-24 00:00:00,,,,,,,,,,
1997-11-25 00:00:00,,,,,,,,,,
1997-11-26 00:00:00,,,,,,,,,,
1997-11-27 00:00:00,,,,,,,,,,
1997-11-28 00:00:00,,,,,,,,,,
1997-11-29 00:00:00,,,,,,,,,,
1997-11-30 00:00:00,12.0,11.0,13.0,,,45.0,16.9,,,
1997-12-01 00:00:00,,,,,,,,,,
1997-12-02 00:00:00,12.9,11.6,14.0,,,,11.0,,,
1997-12-03 00:00:00,,,,,,,,,,
1997-12-04 00:00:00,,,,,,,,,,
1997-12-05 00:00:00,10.3,7.2,12.0,,,,8.1,,,
1997-12-06 00:00:00,,,,,,,,,,
1997-12-07 00:00:00,,,,,,,,,,
1997-12-08 00:00:00,,,,,,,,,,
1997-12-09 00:00:00,,,,,,,,,,
1997-12-10 00:00:00,,,,,,,,,,
1997-12-11 00:00:00,,,,,,,,,,
1997-12-12 00:00:00,9.5,8.0,12.0,,,205.0,19.7,,,
1997-12-13 00:00:00,,,,,,,,,,
1997-12-14 00:00:00,,,,,,,,,,
1997-12-15 00:00:00,,,,,,,,,,
1997-12-16 00:00:00,,,,,,,,,,
1997-12-17 00:00:00,,,,,,,,,,
1997-12-18 00:00:00,,,,,,,,,,
1997-12-19 00:00:00,,,,,,,,,,
1997-12-20 00:00:00,,,,,,,,,,
1997-12-21 00:00:00,,,,,,,,,,
1997-12-22 00:00:00,,,,,,,,,,
1997-12-23 00:00:00,,,,,,,,,,
1997-12-24 00:00:00,,,,,,,,,,
1997-12-25 00:00:00,,,,,,,,,,
1997-12-26 00:00:00,,,,,,,,,,
1997-12-27 00:00:00,,,,,,,,,,
1997-12-28 00:00:00,,,,,,,,,,
1997-12-29 00:00:00,10.4,7.4,12.0,,,213.0,18.3,,,
1997-12-30 00:00:00,,,,,,,,,,
1997-12-31 00:00:00,,,,,,,,,,
1998-01-01 00:00:00,,,,,,,,,,
1998-01-02 00:00:00,7.4,4.7,10.0,,,,9.2,,,
1998-01-03 00:00:00,7.9,5.0,12.0,,,,3.6,,,
1998-01-04 00:00:00,,,,,,,,,,
1998-01-05 00:00:00,,,,,,,,,,
1998-01-06 00:00:00,,,,,,,,,,
1998-01-07 00:00:00,,,,,,,,,,
1998-01-08 00:00:00,,,,,,,,,,
1998-01-09 00:00:00,,,,,,,,,,
1998-01-10 00:00:00,,,,,,,,,,
1998-01-11 00:00:00,,,,,,,,,,
1998-01-12 00:00:00,,,,,,,,,,
1998-01-13 00:00:00,,,,,,,,,,
1998-01-14 00:00:00,,,,,,,,,,
1998-01-15 00:00:00,,,,,,,,,,
1998-01-16 00:00:00,,,,,,,,,,
1998-01-17 00:00:00,,,,,,,,,,
1998-01-18 00:00:00,,,,,,,,,,
1998-01-19 00:00:00,,,,,,,,,,
1998-01-20 00:00:00,,,,,,,,,,
1998-01-21 00:00:00,,,,,,,,,,
1998-01-22 00:00:00,,,,,,,,,,
1998-01-23 00:00:00,,,,,,,,,,
1998-01-24 00:00:00,,,,,,,,,,
1998-01-25 00:00:00,,,,,,,,,,
1998-01-26 00:00:00,,,,,,,,,,
1998-01-27 00:00:00,,,,,,,,,,
1998-01-28 00:00:00,,,,,,,,,,
1998-01-29 00:00:00,,,,,,,,,,
1998-01-30 00:00:00,,,,,,,,,,
1998-01-31 00:00:00,,,,,,,,,,
1998-02-01 00:00:00,,,,,,,,,,
1998-02-02 00:00:00,5.7,4.9,7.0,,,31.0,19.8,,,
1998-02-03 00:00:00,,,,,,,,,,
1998-02-04 00:00:00,,,,,,,,,,
1998-02-05 00:00:00,,,,,,,,,,
1998-02-06 00:00:00,3.4,2.4,6.0,,,354.0,28.1,,,
1998-02-07 00:00:00,,,,,,,,,,
1998-02-08 00:00:00,4.7,2.6,7.0,,,,15.6,,,
1998-02-09 00:00:00,,,,,,,,,,
1998-02-10 00:00:00,5.2,2.9,8.0,,,,18.1,,,
1998-02-11 00:00:00,3.8,1.0,6.6,,,,6.3,,,
1998-02-12 00:00:00,,,,,,,,,,
1998-02-13 00:00:00,,,,,,,,,,
1998-02-14 00:00:00,,,,,,,,,,
1998-02-15 00:00:00,5.9,2.8,9.0,,,,15.8,,,
1998-02-16 00:00:00,,,,,,,,,,
1998-02-17 00:00:00,,,,,,,,,,
1998-02-18 00:00:00,,,,,,,,,,
1998-02-19 00:00:00,4.3,0.9,7.0,,,,9.9,,,
1998-02-20 00:00:00,,,,,,,,,,
1998-02-21 00:00:00,,,,,,,,,,
1998-02-22 00:00:00,,,,,,,,,,
1998-02-23 00:00:00,8.2,3.9,13.0,,,,9.6,,,
1998-02-24 00:00:00,,,,,,,,,,
1998-02-25 00:00:00,,,,,,,,,,
1998-02-26 00:00:00,,,,,,,,,,
1998-02-27 00:00:00,,,,,,,,,,
1998-02-28 00:00:00,,,,,,,,,,
1998-03-01 00:00:00,7.5,2.6,13.0,,,,7.1,,,
1998-03-02 00:00:00,,,,,,,,,,
1998-03-03 00:00:00,,,,,,,,,,
1998-03-04 00:00:00,,,,,,,,,,
1998-03-05 00:00:00,10.9,7.0,16.0,,,233.0,13.4,,,
1998-03-06 00:00:00,,,,,,,,,,
1998-03-07 00:00:00,6.9,2.0,10.0,,,,7.0,,,
1998-03-08 00:00:00,9.0,5.0,15.0,,,,7.3,,,
1998-03-09 00:00:00,,,,,,,,,,
1998-03-10 00:00:00,,,,,,,,,,
1998-03-11 00:00:00,,,,,,,,,,
1998-03-12 00:00:00,2.6,0.0,5.0,,,,12.3,,,
1998-03-13 00:00:00,,,,,,,,,,
1998-03-14 00:00:00,,,,,,,,,,
1998-03-15 00:00:00,,,,,,,,,,
1998-03-16 00:00:00,,,,,,,,,,
1998-03-17 00:00:00,,,,,,,,,,
1998-03-18 00:00:00,,,,,,,,,,
1998-03-19 00:00:00,4.0,3.0,5.2,,,280.0,15.6,,,
1998-03-20 00:00:00,,,,,,,,,,
1998-03-21 00:00:00,,,,,,,,,,
1998-03-22 00:00:00,,,,,,,,,,
1998-03-23 00:00:00,,,,,,,,,,
1998-03-24 00:00:00,,,,,,,,,,
1998-03-25 00:00:00,6.0,3.0,9.0,,,120.0,19.7,,,
1998-03-26 00:00:00,,,,,,,,,,
1998-03-27 00:00:00,,,,,,,,,,
1998-03-28 00:00:00,,,,,,,,,,
1998-03-29 00:00:00,4.6,3.8,6.0,,,9.0,20.4,,,
1998-03-30 00:00:00,,,,,,,,,,
1998-03-31 00:00:00,,,,,,,,,,
1998-04-01 00:00:00,,,,,,,,,,
1998-04-02 00:00:00,,,,,,,,,,
1998-04-03 00:00:00,,,,,,,,,,
1998-04-04 00:00:00,,,,,,,,,,
1998-04-05 00:00:00,14.1,9.0,20.0,,,,10.9,,,
1998-04-06 00:00:00,14.2,9.0,22.0,,,233.0,12.6,,,
1998-04-07 00:00:00,,,,,,,,,,
1998-04-08 00:00:00,,,,,,,,,,
1998-04-09 00:00:00,,,,,,,,,,
1998-04-10 00:00:00,,,,,,,,,,
1998-04-11 00:00:00,,,,,,,,,,
1998-04-12 00:00:00,21.0,15.0,27.0,,,,8.0,,,
1998-04-13 00:00:00,18.4,13.0,22.0,,,242.0,17.4,,,
1998-04-14 00:00:00,,,,,,,,,,
1998-04-15 00:00:00,,,,,,,,,,
1998-04-16 00:00:00,13.8,10.0,18.0,,,46.0,24.6,,,
1998-04-17 00:00:00,,,,,,,,,,
1998-04-18 00:00:00,15.8,11.0,21.0,,,,10.3,,,
1998-04-19 00:00:00,,,,,,,,,,
1998-04-20 00:00:00,,,,,,,,,,
1998-04-21 00:00:00,,,,,,,,,,
1998-04-22 00:00:00,10.9,10.0,13.0,,,,,,,
1998-04-23 00:00:00,,,,,,,,,,
1998-04-24 00:00:00,,,,,,,,,,
1998-04-25 00:00:00,,,,,,,,,,
1998-04-26 00:00:00,,,,,,,,,,
1998-04-27 00:00:00,,,,,,,,,,
1998-04-28 00:00:00,,,,,,,,,,
1998-04-29 00:00:00,,,,,,,,,,
1998-04-30 00:00:00,,,,,,,,,,
1998-05-01 00:00:00,,,,,,,,,,
1998-05-02 00:00:00,18.1,13.0,23.0,,,,7.3,,,
1998-05-03 00:00:00,,,,,,,,,,
1998-05-04 00:00:00,,,,,,,,,,
1998-05-05 00:00:00,,,,,,,,,,
1998-05-06 00:00:00,,,,,,,,,,
1998-05-07 00:00:00,,,,,,,,,,
1998-05-08 00:00:00,,,,,,,,,,
1998-05-09 00:00:00,,,,,,,,,,
1998-05-10 00:00:00,,,,,,,,,,
1998-05-11 00:00:00,,,,,,,,,,
1998-05-12 00:00:00,,,,,,,,,,
1998-05-13 00:00:00,,,,,,,,,,
1998-05-14 00:00:00,,,,,,,,,,
1998-05-15 00:00:00,,,,,,,,,,
1998-05-16 00:00:00,,,,,,,,,,
1998-05-17 00:00:00,,,,,,,,,,
1998-05-18 00:00:00,,,,,,,,,,
1998-05-19 00:00:00,,,,,,,,,,
1998-05-20 00:00:00,,,,,,,,,,
1998-05-21 00:00:00,,,,,,,,,,
1998-05-22 00:00:00,16.3,13.0,21.0,,,,8.4,,,
1998-05-23 00:00:00,,,,,,,,,,
1998-05-24 00:00:00,,,,,,,,,,
1998-05-25 00:00:00,,,,,,,,,,
1998-05-26 00:00:00,,,,,,,,,,
1998-05-27 00:00:00,,,,,,,,,,
1998-05-28 00:00:00,,,,,,,,,,
1998-05-29 00:00:00,,,,,,,,,,
1998-05-30 00:00:00,,,,,,,,,,
1998-05-31 00:00:00,17.9,14.0,21.0,,,,8.4,,,
1998-06-01 00:00:00,19.5,16.0,23.0,,,,7.8,,,
1998-06-02 00:00:00,,,,,,,,,,
1998-06-03 00:00:00,,,,,,,,,,
1998-06-04 00:00:00,,,,,,,,,,
1998-06-05 00:00:00,,,,,,,,,,
1998-06-06 00:00:00,,,,,,,,,,
1998-06-07 00:00:00,,,,,,,,,,
1998-06-08 00:00:00,20.3,18.0,22.0,,,,8.0,,,
1998-06-09 00:00:00,,,,,,,,,,
1998-06-10 00:00:00,21.5,18.0,25.8,,,,5.7,,,
1998-06-11 00:00:00,,,,,,,,,,
1998-06-12 00:00:00,,,,,,,,,,
1998-06-13 00:00:00,,,,,,,,,,
1998-06-14 00:00:00,,,,,,,,,,
1998-06-15 00:00:00,,,,,,,,,,
1998-06-16 00:00:00,,,,,,,,,,
1998-06-17 00:00:00,,,,,,,,,,
1998-06-18 00:00:00,,,,,,,,,,
1998-06-19 00:00:00,,,,,,,,,,
1998-06-20 00:00:00,,,,,,,,,,
1998-06-21 00:00:00,,,,,,,,,,
1998-06-22 00:00:00,,,,,,,,,,
1998-06-23 00:00:00,,,,,,,,,,
1998-06-24 00:00:00,,,,,,,,,,
1998-06-25 00:00:00,25.2,21.0,30.0,,,,9.2,,,
1998-06-26 00:00:00,,,,,,,,,,
1998-06-27 00:00:00,,,,,,,,,,
1998-06-28 00:00:00,,,,,,,,,,
1998-06-29 00:00:00,,,,,,,,,,
1998-06-30 00:00:00,24.8,21.0,32.0,,,46.0,18.1,,,
1998-07-01 00:00:00,,,,,,,,,,
1998-07-02 00:00:00,,,,,,,,,,
1998-07-03 00:00:00,,,,,,,,,,
1998-07-04 00:00:00,,,,,,,,,,
1998-07-05 00:00:00,,,,,,,,,,
1998-07-06 00:00:00,,,,,,,,,,
1998-07-07 00:00:00,,,,,,,,,,
1998-07-08 00:00:00,,,,,,,,,,
1998-07-09 00:00:00,,,,,,,,,,
1998-07-10 00:00:00,,,,,,,,,,
1998-07-11 00:00:00,,,,,,,,,,
1998-07-12 00:00:00,,,,,,,,,,
1998-07-13 00:00:00,,,,,,,,,,
1998-07-14 00:00:00,,,,,,,,,,
1998-07-15 00:00:00,,,,,,,,,,
1998-07-16 00:00:00,,,,,,,,,,
1998-07-17 00:00:00,,,,,,,,,,
1998-07-18 00:00:00,,,,,,,,,,
1998-07-19 00:00:00,,,,,,,,,,
1998-07-20 00:00:00,,,,,,,,,,
1998-07-21 00:00:00,,,,,,,,,,
1998-07-22 00:00:00,26.4,23.0,31.0,,,41.0,28.4,,,
1998-07-23 00:00:00,,,,,,,,,,
1998-07-24 00:00:00,,,,,,,,,,
1998-07-25 00:00:00,,,,,,,,,,
1998-07-26 00:00:00,27.4,24.0,33.0,,,26.0,18.3,,,
1998-07-27 00:00:00,,,,,,,,,,
1998-07-28 00:00:00,,,,,,,,,,
1998-07-29 00:00:00,,,,,,,,,,
1998-07-30 00:00:00,,,,,,,,,,
1998-07-31 00:00:00,,,,,,,,,,
1998-08-01 00:00:00,,,,,,,,,,
1998-08-02 00:00:00,29.1,25.4,33.4,,,28.0,24.0,,,
1998-08-03 00:00:00,28.8,25.5,34.0,,,21.0,19.0,,,
1998-08-04 00:00:00,,,,,,,,,,
1998-08-05 00:00:00,,,,,,,,,,
1998-08-06 00:00:00,,,,,,,,,,
1998-08-07 00:00:00,,,,,,,,,,
1998-08-08 00:00:00,,,,,,,,,,
1998-08-09 00:00:00,,,,,,,,,,
1998-08-10 00:00:00,,,,,,,,,,
1998-08-11 00:00:00,,,,,,,,,,
1998-08-12 00:00:00,,,,,,,,,,
1998-08-13 00:00:00,,,,,,,,,,
1998-08-14 00:00:00,,,,,,,,,,
1998-08-15 00:00:00,,,,,,,,,,
1998-08-16 00:00:00,,,,,,,,,,
1998-08-17 00:00:00,,,,,,,,,,
1998-08-18 00:00:00,24.1,21.0,27.3,,,49.0,22.9,,,
1998-08-19 00:00:00,,,,,,,,,,
1998-08-20 00:00:00,24.7,21.0,29.0,,,41.0,18.1,,,
1998-08-21 00:00:00,25.7,22.7,29.4,,,38.0,18.7,,,
1998-08-22 00:00:00,24.3,21.3,28.0,,,,8.2,,,
1998-08-23 00:00:00,26.1,22.8,31.0,,,,7.6,,,
1998-08-24 00:00:00,,,,,,,,,,
1998-08-25 00:00:00,,,,,,,,,,
1998-08-26 00:00:00,24.7,23.0,25.6,,,30.0,29.0,,,
1998-08-27 00:00:00,,,,,,,,,,
1998-08-28 00:00:00,,,,,,,,,,
1998-08-29 00:00:00,25.6,21.0,31.0,,,,6.1,,,
1998-08-30 00:00:00,,,,,,,,,,
1998-08-31 00:00:00,,,,,,,,,,
1998-09-01 00:00:00,,,,,,,,,,
1998-09-02 00:00:00,,,,,,,,,,
1998-09-03 00:00:00,,,,,,,,,,
1998-09-04 00:00:00,,,,,,,,,,
1998-09-05 00:00:00,21.4,19.0,24.0,,,56.0,24.2,,,
1998-09-06 00:00:00,21.2,18.0,25.0,,,60.0,21.9,,,
1998-09-07 00:00:00,,,,,,,,,,
1998-09-08 00:00:00,21.1,17.2,25.0,,,25.0,13.8,,,
1998-09-09 00:00:00,,,,,,,,,,
1998-09-10 00:00:00,22.0,19.5,25.0,,,49.0,23.9,,,
1998-09-11 00:00:00,,,,,,,,,,
1998-09-12 00:00:00,23.0,20.0,27.0,,,43.0,16.9,,,
1998-09-13 00:00:00,23.5,19.0,28.8,,,,12.3,,,
1998-09-14 00:00:00,,,,,,,,,,
1998-09-15 00:00:00,,,,,,,,,,
1998-09-16 00:00:00,,,,,,,,,,
1998-09-17 00:00:00,,,,,,,,,,
1998-09-18 00:00:00,21.4,17.0,26.0,,,,7.0,,,
1998-09-19 00:00:00,,,,,,,,,,
1998-09-20 00:00:00,,,,,,,,,,
1998-09-21 00:00:00,19.1,17.0,22.0,,,,12.7,,,
1998-09-22 00:00:00,,,,,,,,,,
1998-09-23 00:00:00,,,,,,,,,,
1998-09-24 00:00:00,18.4,15.8,21.5,,,346.0,19.2,,,
1998-09-25 00:00:00,,,,,,,,,,
1998-09-26 00:00:00,19.5,16.0,22.0,,,33.0,11.0,,,
1998-09-27 00:00:00,,,,,,,,,,
1998-09-28 00:00:00,,,,,,,,,,
1998-09-29 00:00:00,,,,,,,,,,
1998-09-30 00:00:00,,,,,,,,,,
1998-10-01 00:00:00,19.2,15.0,22.5,,,,9.0,,,
1998-10-02 00:00:00,,,,,,,,,,
1998-10-03 00:00:00,,,,,,,,,,
1998-10-04 00:00:00,,,,,,,,,,
1998-10-05 00:00:00,,,,,,,,,,
1998-10-06 00:00:00,19.3,15.7,24.0,,,23.0,11.7,,,
1998-10-07 00:00:00,,,,,,,,,,
1998-10-08 00:00:00,,,,,,,,,,
1998-10-09 00:00:00,18.2,15.0,23.6,,,44.0,13.6,,,
1998-10-10 00:00:00,,,,,,,,,,
1998-10-11 00:00:00,,,,,,,,,,
1998-10-12 00:00:00,,,,,,,,,,
1998-10-13 00:00:00,,,,,,,,,,
1998-10-14 00:00:00,,,,,,,,,,
1998-10-15 00:00:00,,,,,,,,,,
1998-10-16 00:00:00,,,,,,,,,,
1998-10-17 00:00:00,,,,,,,,,,
1998-10-18 00:00:00,,,,,,,,,,
1998-10-19 00:00:00,,,,,,,,,,
1998-10-20 00:00:00,,,,,,,,,,
1998-10-21 00:00:00,,,,,,,,,,
1998-10-22 00:00:00,,,,,,,,,,
1998-10-23 00:00:00,,,,,,,,,,
